Kommunenummer	Stadnamn	Prioritet	Stadtype nynorsk	Stadtype bokmål	Stadtype engelsk	Kommune	Fylke	Lat	Lon	Høgd	Nynorsk	Bokmål	Engelsk	
1253	Lonevåg	21	Tettstad	Tettsted	Small town	Osterøy	Hordaland	60.52556	5.49562		http://www.yr.no/stad/Noreg/Hordaland/Osterøy/Lonevåg/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Osterøy/Lonevåg/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Osterøy/Lonevåg/forecast.xml
1253	Nedre Raknes	41	Grend	Grend	Village	Osterøy	Hordaland	60.55679	5.43406		http://www.yr.no/stad/Noreg/Hordaland/Osterøy/Nedre_Raknes/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Osterøy/Nedre_Raknes/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Osterøy/Nedre_Raknes/forecast.xml
1253	Tysso	26	Tettstad	Tettsted	Small town	Osterøy	Hordaland	60.61844	5.58620		http://www.yr.no/stad/Noreg/Hordaland/Osterøy/Tysso/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Osterøy/Tysso/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Osterøy/Tysso/forecast.xml
1253	Valestrand	56	Tettbebyggelse	Tettbebyggelse	Settlement	Osterøy	Hordaland	60.50536	5.42893		http://www.yr.no/stad/Noreg/Hordaland/Osterøy/Valestrand/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Osterøy/Valestrand/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Osterøy/Valestrand/forecast.xml
1253	Valestrandsfossen	26	Tettstad	Tettsted	Small town	Osterøy	Hordaland	60.50571	5.43273		http://www.yr.no/stad/Noreg/Hordaland/Osterøy/Valestrandsfossen/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Osterøy/Valestrandsfossen/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Osterøy/Valestrandsfossen/forecast.xml
1253	Vestbygdi	45	Bygd	Bygd	Village area	Osterøy	Hordaland	60.48999	5.52488		http://www.yr.no/stad/Noreg/Hordaland/Osterøy/Vestbygdi/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Osterøy/Vestbygdi/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Osterøy/Vestbygdi/forecast.xml
1253	Vik	26	Tettstad	Tettsted	Small town	Osterøy	Hordaland	60.45011	5.61531		http://www.yr.no/stad/Noreg/Hordaland/Osterøy/Vik/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Osterøy/Vik/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Osterøy/Vik/forecast.xml
1253	Votlo	45	Bygd	Bygd	Village area	Osterøy	Hordaland	60.46933	5.46672		http://www.yr.no/stad/Noreg/Hordaland/Osterøy/Votlo/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Osterøy/Votlo/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Osterøy/Votlo/forecast.xml
1253	Øvre Raknes	41	Grend	Grend	Village	Osterøy	Hordaland	60.55375	5.43092		http://www.yr.no/stad/Noreg/Hordaland/Osterøy/Øvre_Raknes/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Osterøy/Øvre_Raknes/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Osterøy/Øvre_Raknes/forecast.xml
1256	Brakstad	41	Grend	Grend	Village	Meland	Hordaland	60.54380	5.12204		http://www.yr.no/stad/Noreg/Hordaland/Meland/Brakstad/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Brakstad/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Brakstad/forecast.xml
1256	Brotshaug	41	Grend	Grend	Village	Meland	Hordaland	60.59788	5.00377		http://www.yr.no/stad/Noreg/Hordaland/Meland/Brotshaug/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Brotshaug/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Brotshaug/forecast.xml
1256	Dale	41	Grend	Grend	Village	Meland	Hordaland	60.53225	5.19137		http://www.yr.no/stad/Noreg/Hordaland/Meland/Dale/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Dale/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Dale/forecast.xml
1256	Eikeland	41	Grend	Grend	Village	Meland	Hordaland	60.55048	5.04055		http://www.yr.no/stad/Noreg/Hordaland/Meland/Eikeland~105915/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Eikeland~105915/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Eikeland~105915/forecast.xml
1256	Eikeland	41	Grend	Grend	Village	Meland	Hordaland	60.55048	5.04058		http://www.yr.no/stad/Noreg/Hordaland/Meland/Eikeland~2576555/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Eikeland~2576555/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Eikeland~2576555/forecast.xml
1256	Flatøy	56	Tettbebyggelse	Tettbebyggelse	Settlement	Meland	Hordaland	60.53459	5.25945		http://www.yr.no/stad/Noreg/Hordaland/Meland/Flatøy/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Flatøy/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Flatøy/forecast.xml
1256	Fløksand	41	Grend	Grend	Village	Meland	Hordaland	60.53825	5.10650		http://www.yr.no/stad/Noreg/Hordaland/Meland/Fløksand/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Fløksand/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Fløksand/forecast.xml
1256	Frekhaug	21	Tettstad	Tettsted	Small town	Meland	Hordaland	60.51321	5.24250		http://www.yr.no/stad/Noreg/Hordaland/Meland/Frekhaug/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Frekhaug/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Frekhaug/forecast.xml
1256	Holme	56	Tettbebyggelse	Tettbebyggelse	Settlement	Meland	Hordaland	60.52925	5.15467		http://www.yr.no/stad/Noreg/Hordaland/Meland/Holme~2576602/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Holme~2576602/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Holme~2576602/forecast.xml
1256	Holmeknappen	41	Grend	Grend	Village	Meland	Hordaland	60.52571	5.15454		http://www.yr.no/stad/Noreg/Hordaland/Meland/Holmeknappen/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Holmeknappen/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Holmeknappen/forecast.xml
1256	Husebø	41	Grend	Grend	Village	Meland	Hordaland	60.60455	4.99318		http://www.yr.no/stad/Noreg/Hordaland/Meland/Husebø~105856/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Husebø~105856/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Husebø~105856/forecast.xml
1256	Husebø	41	Grend	Grend	Village	Meland	Hordaland	60.60456	4.99314		http://www.yr.no/stad/Noreg/Hordaland/Meland/Husebø~2576607/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Husebø~2576607/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Husebø~2576607/forecast.xml
1256	Io	41	Grend	Grend	Village	Meland	Hordaland	60.56083	5.02117		http://www.yr.no/stad/Noreg/Hordaland/Meland/Io~105904/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Io~105904/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Io~105904/forecast.xml
1256	Io	41	Grend	Grend	Village	Meland	Hordaland	60.56083	5.02117		http://www.yr.no/stad/Noreg/Hordaland/Meland/Io~2576617/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Io~2576617/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Io~2576617/forecast.xml
1256	Jonsokgrenda	41	Grend	Grend	Village	Meland	Hordaland	60.51146	5.23739		http://www.yr.no/stad/Noreg/Hordaland/Meland/Jonsokgrenda/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Jonsokgrenda/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Jonsokgrenda/forecast.xml
1256	Kårbø	41	Grend	Grend	Village	Meland	Hordaland	60.60541	5.02682		http://www.yr.no/stad/Noreg/Hordaland/Meland/Kårbø/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Kårbø/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Kårbø/forecast.xml
1256	Landsvik	41	Grend	Grend	Village	Meland	Hordaland	60.60189	5.05351		http://www.yr.no/stad/Noreg/Hordaland/Meland/Landsvik/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Landsvik/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Landsvik/forecast.xml
1256	Leirvik	41	Grend	Grend	Village	Meland	Hordaland	60.54156	5.08586		http://www.yr.no/stad/Noreg/Hordaland/Meland/Leirvik~105924/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Leirvik~105924/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Leirvik~105924/forecast.xml
1256	Leirvik	41	Grend	Grend	Village	Meland	Hordaland	60.54155	5.08585		http://www.yr.no/stad/Noreg/Hordaland/Meland/Leirvik~2576640/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Leirvik~2576640/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Leirvik~2576640/forecast.xml
1256	Litlebergen	26	Tettstad	Tettsted	Small town	Meland	Hordaland	60.54085	5.23475		http://www.yr.no/stad/Noreg/Hordaland/Meland/Litlebergen/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Litlebergen/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Litlebergen/forecast.xml
1256	Litlebergen	41	Grend	Grend	Village	Meland	Hordaland	60.54098	5.23450		http://www.yr.no/stad/Noreg/Hordaland/Meland/Litlebergen~107072/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Litlebergen~107072/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Litlebergen~107072/forecast.xml
1256	Meland	55	Kyrkje	Kirke	Church	Meland	Hordaland	60.54096	5.19127		http://www.yr.no/stad/Noreg/Hordaland/Meland/Meland~107067/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Meland~107067/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Meland~107067/forecast.xml
1256	Moldekleiv	45	Bygd	Bygd	Village area	Meland	Hordaland	60.54677	5.21480		http://www.yr.no/stad/Noreg/Hordaland/Meland/Moldekleiv/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Moldekleiv/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Moldekleiv/forecast.xml
1256	Rossland	41	Grend	Grend	Village	Meland	Hordaland	60.56771	5.05374		http://www.yr.no/stad/Noreg/Hordaland/Meland/Rossland/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Rossland/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Rossland/forecast.xml
1256	Ryland	26	Tettstad	Tettsted	Small town	Meland	Hordaland	60.55781	5.05205		http://www.yr.no/stad/Noreg/Hordaland/Meland/Ryland/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Ryland/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Ryland/forecast.xml
1256	Ryland	41	Grend	Grend	Village	Meland	Hordaland	60.55782	5.05205		http://www.yr.no/stad/Noreg/Hordaland/Meland/Ryland~105916/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Ryland~105916/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Ryland~105916/forecast.xml
1256	Sakstad	41	Grend	Grend	Village	Meland	Hordaland	60.52629	5.20410		http://www.yr.no/stad/Noreg/Hordaland/Meland/Sakstad/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Sakstad/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Sakstad/forecast.xml
1256	Skarpeneset	26	Tettstad	Tettsted	Small town	Meland	Hordaland	60.55533	5.21326		http://www.yr.no/stad/Noreg/Hordaland/Meland/Skarpeneset/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Skarpeneset/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Skarpeneset/forecast.xml
1256	Skarpeneset	41	Grend	Grend	Village	Meland	Hordaland	60.55534	5.21324		http://www.yr.no/stad/Noreg/Hordaland/Meland/Skarpeneset~106997/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Skarpeneset~106997/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Skarpeneset~106997/forecast.xml
1256	Skjelanger	56	Gardsbruk	Gårdsbruk	Farm	Meland	Hordaland	60.60204	4.96867		http://www.yr.no/stad/Noreg/Hordaland/Meland/Skjelanger/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Skjelanger/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Skjelanger/forecast.xml
1256	Skjeljanger	41	Grend	Grend	Village	Meland	Hordaland	60.60095	4.96447		http://www.yr.no/stad/Noreg/Hordaland/Meland/Skjeljanger~105855/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Skjeljanger~105855/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Skjeljanger~105855/forecast.xml
1256	Skjeljanger	41	Grend	Grend	Village	Meland	Hordaland	60.60096	4.96446		http://www.yr.no/stad/Noreg/Hordaland/Meland/Skjeljanger~2576687/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Skjeljanger~2576687/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Skjeljanger~2576687/forecast.xml
1256	Skjeljanger fyr	36	Fyr	Fyr	Light house	Meland	Hordaland	60.61125	4.94291		http://www.yr.no/stad/Noreg/Hordaland/Meland/Skjeljanger_fyr/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Skjeljanger_fyr/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Skjeljanger_fyr/forecast.xml
1256	Skurtveit	41	Grend	Grend	Village	Meland	Hordaland	60.57078	5.04087		http://www.yr.no/stad/Noreg/Hordaland/Meland/Skurtveit/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Skurtveit/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Skurtveit/forecast.xml
1256	Storavatnet	56	Vatn	Vann	Lake	Meland	Hordaland	60.56777	5.09355		http://www.yr.no/stad/Noreg/Hordaland/Meland/Storavatnet~2576699/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Storavatnet~2576699/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Storavatnet~2576699/forecast.xml
1256	Vikane	56	Tettbebyggelse	Tettbebyggelse	Settlement	Meland	Hordaland	60.51197	5.22947		http://www.yr.no/stad/Noreg/Hordaland/Meland/Vikane/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Vikane/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Vikane/forecast.xml
1256	Vikebø	26	Tettstad	Tettsted	Small town	Meland	Hordaland	60.56237	5.05093		http://www.yr.no/stad/Noreg/Hordaland/Meland/Vikebø/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Vikebø/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Vikebø/forecast.xml
1256	Vikebø	56	Tettbebyggelse	Tettbebyggelse	Settlement	Meland	Hordaland	60.56137	5.05152		http://www.yr.no/stad/Noreg/Hordaland/Meland/Vikebø~105908/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Vikebø~105908/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Vikebø~105908/forecast.xml
1256	Ypso	41	Grend	Grend	Village	Meland	Hordaland	60.55427	5.00531		http://www.yr.no/stad/Noreg/Hordaland/Meland/Ypso/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Ypso/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Ypso/forecast.xml
1256	Åsebø	41	Grend	Grend	Village	Meland	Hordaland	60.57070	5.07797		http://www.yr.no/stad/Noreg/Hordaland/Meland/Åsebø/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Åsebø/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Åsebø/forecast.xml
1259	Alveim	45	Bygd	Bygd	Village area	Øygarden	Hordaland	60.60128	4.80473		http://www.yr.no/stad/Noreg/Hordaland/Øygarden/Alveim/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Øygarden/Alveim/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Øygarden/Alveim/forecast.xml
1259	Blomvåg	41	Grend	Grend	Village	Øygarden	Hordaland	60.52984	4.87583		http://www.yr.no/stad/Noreg/Hordaland/Øygarden/Blomvåg/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Øygarden/Blomvåg/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Øygarden/Blomvåg/forecast.xml
1259	Hellesundet	45	Bygd	Bygd	Village area	Øygarden	Hordaland	60.66058	4.80522		http://www.yr.no/stad/Noreg/Hordaland/Øygarden/Hellesundet/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Øygarden/Hellesundet/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Øygarden/Hellesundet/forecast.xml
1259	Hellesøyna	56	Holme i sjø	Holme i sjø	Islet in sea	Øygarden	Hordaland	60.55209	4.81327		http://www.yr.no/stad/Noreg/Hordaland/Øygarden/Hellesøyna~106219/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Øygarden/Hellesøyna~106219/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Øygarden/Hellesøyna~106219/forecast.xml
1259	Hernar	56	Fyrlykt	Fyrlykt	Lantern	Øygarden	Hordaland	60.68797	4.72212		http://www.yr.no/stad/Noreg/Hordaland/Øygarden/Hernar/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Øygarden/Hernar/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Øygarden/Hernar/forecast.xml
1259	Hjelme kyrkje	55	Kyrkje	Kirke	Church	Øygarden	Hordaland	60.64917	4.79660		http://www.yr.no/stad/Noreg/Hordaland/Øygarden/Hjelme_kyrkje/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Øygarden/Hjelme_kyrkje/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Øygarden/Hjelme_kyrkje/forecast.xml
1259	Hjelmo	41	Grend	Grend	Village	Øygarden	Hordaland	60.64941	4.82389		http://www.yr.no/stad/Noreg/Hordaland/Øygarden/Hjelmo/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Øygarden/Hjelmo/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Øygarden/Hjelmo/forecast.xml
1259	Hjelmo	55	Kyrkje	Kirke	Church	Øygarden	Hordaland	60.64866	4.79806		http://www.yr.no/stad/Noreg/Hordaland/Øygarden/Hjelmo~106039/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Øygarden/Hjelmo~106039/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Øygarden/Hjelmo~106039/forecast.xml
1259	Nautnes	26	Tettstad	Tettsted	Small town	Øygarden	Hordaland	60.62610	4.80286		http://www.yr.no/stad/Noreg/Hordaland/Øygarden/Nautnes/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Øygarden/Nautnes/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Øygarden/Nautnes/forecast.xml
1259	Nordøyna	56	Øy i sjø	Øy i sjø	Island in sea	Øygarden	Hordaland	60.71853	4.72693		http://www.yr.no/stad/Noreg/Hordaland/Øygarden/Nordøyna~105944/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Øygarden/Nordøyna~105944/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Øygarden/Nordøyna~105944/forecast.xml
1259	Oni	41	Grend	Grend	Village	Øygarden	Hordaland	60.56907	4.86342		http://www.yr.no/stad/Noreg/Hordaland/Øygarden/Oni/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Øygarden/Oni/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Øygarden/Oni/forecast.xml
1259	Rong	45	Bygd	Bygd	Village area	Øygarden	Hordaland	60.51223	4.90263		http://www.yr.no/stad/Noreg/Hordaland/Øygarden/Rong/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Øygarden/Rong/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Øygarden/Rong/forecast.xml
1259	Sele	41	Grend	Grend	Village	Øygarden	Hordaland	60.63845	4.79728		http://www.yr.no/stad/Noreg/Hordaland/Øygarden/Sele/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Øygarden/Sele/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Øygarden/Sele/forecast.xml
1259	Tjeldstø	26	Grend	Grend	Village	Øygarden	Hordaland	60.59623	4.84445		http://www.yr.no/stad/Noreg/Hordaland/Øygarden/Tjeldstø/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Øygarden/Tjeldstø/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Øygarden/Tjeldstø/forecast.xml
1259	Toft	45	Bygd	Bygd	Village area	Øygarden	Hordaland	60.47756	4.94454		http://www.yr.no/stad/Noreg/Hordaland/Øygarden/Toft/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Øygarden/Toft/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Øygarden/Toft/forecast.xml
1259	Torsteinsvik	56	Tettbebyggelse	Tettbebyggelse	Settlement	Øygarden	Hordaland	60.49152	4.93776		http://www.yr.no/stad/Noreg/Hordaland/Øygarden/Torsteinsvik/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Øygarden/Torsteinsvik/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Øygarden/Torsteinsvik/forecast.xml
1259	Vikavågen	56	Tettbebyggelse	Tettbebyggelse	Settlement	Øygarden	Hordaland	60.46919	4.95834		http://www.yr.no/stad/Noreg/Hordaland/Øygarden/Vikavågen/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Øygarden/Vikavågen/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Øygarden/Vikavågen/forecast.xml
1260	Bogehamn	41	Grend	Grend	Village	Radøy	Hordaland	60.62208	5.08390		http://www.yr.no/stad/Noreg/Hordaland/Radøy/Bogehamn/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Radøy/Bogehamn/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Radøy/Bogehamn/forecast.xml
1260	Byrkjeland	41	Grend	Grend	Village	Radøy	Hordaland	60.65402	5.01670		http://www.yr.no/stad/Noreg/Hordaland/Radøy/Byrkjeland/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Radøy/Byrkjeland/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Radøy/Byrkjeland/forecast.xml
1260	Bøvågen	45	Tettbebyggelse	Tettbebyggelse	Settlement	Radøy	Hordaland	60.69903	4.92815		http://www.yr.no/stad/Noreg/Hordaland/Radøy/Bøvågen/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Radøy/Bøvågen/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Radøy/Bøvågen/forecast.xml
1260	Haugland	45	Bygd	Bygd	Village area	Radøy	Hordaland	60.69448	4.93306		http://www.yr.no/stad/Noreg/Hordaland/Radøy/Haugland/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Radøy/Haugland/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Radøy/Haugland/forecast.xml
1260	Hella	41	Grend	Grend	Village	Radøy	Hordaland	60.66355	4.98128		http://www.yr.no/stad/Noreg/Hordaland/Radøy/Hella/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Radøy/Hella/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Radøy/Hella/forecast.xml
1260	Hordabø	55	Kyrkje	Kirke	Church	Radøy	Hordaland	60.69767	4.92794		http://www.yr.no/stad/Noreg/Hordaland/Radøy/Hordabø/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Radøy/Hordabø/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Radøy/Hordabø/forecast.xml
1260	Håland	41	Grend	Grend	Village	Radøy	Hordaland	60.67438	4.95891		http://www.yr.no/stad/Noreg/Hordaland/Radøy/Håland/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Radøy/Håland/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Radøy/Håland/forecast.xml
1260	Manger	21	Tettstad	Tettsted	Small town	Radøy	Hordaland	60.64145	5.04136		http://www.yr.no/stad/Noreg/Hordaland/Radøy/Manger/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Radøy/Manger/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Radøy/Manger/forecast.xml
1260	Manger	55	Kyrkje	Kirke	Church	Radøy	Hordaland	60.64148	5.04242		http://www.yr.no/stad/Noreg/Hordaland/Radøy/Manger~105807/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Radøy/Manger~105807/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Radøy/Manger~105807/forecast.xml
1260	Mangersneset	41	Grend	Grend	Village	Radøy	Hordaland	60.63076	5.04839		http://www.yr.no/stad/Noreg/Hordaland/Radøy/Mangersneset/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Radøy/Mangersneset/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Radøy/Mangersneset/forecast.xml
1260	Mjøs	41	Grend	Grend	Village	Radøy	Hordaland	60.71120	4.97756		http://www.yr.no/stad/Noreg/Hordaland/Radøy/Mjøs/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Radøy/Mjøs/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Radøy/Mjøs/forecast.xml
1260	Namntveit	41	Grend	Grend	Village	Radøy	Hordaland	60.63882	5.11440		http://www.yr.no/stad/Noreg/Hordaland/Radøy/Namntveit/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Radøy/Namntveit/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Radøy/Namntveit/forecast.xml
1260	Noranger	41	Grend	Grend	Village	Radøy	Hordaland	60.70796	4.98569		http://www.yr.no/stad/Noreg/Hordaland/Radøy/Noranger/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Radøy/Noranger/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Radøy/Noranger/forecast.xml
1260	Norangsvågen	45	Bygd	Bygd	Village area	Radøy	Hordaland	60.71175	4.98153		http://www.yr.no/stad/Noreg/Hordaland/Radøy/Norangsvågen/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Radøy/Norangsvågen/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Radøy/Norangsvågen/forecast.xml
