Postnr	Poststad	Bruksområde	Kommunenummer	Lat	Lon	Merknad	Nynorsk	Bokmål	Engelsk	
0602	Oslo	Postboksar	301	59.90960	10.79800	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0602/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0602/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0602/varsel.xml	
0603	Oslo	Postboksar	301	59.90960	10.79800	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0603/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0603/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0603/varsel.xml	
0604	Oslo	Postboksar	301	59.90960	10.79800	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0604/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0604/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0604/varsel.xml	
0605	Oslo	Postboksar	301	59.90960	10.79800	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0605/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0605/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0605/varsel.xml	
0606	Oslo	Postboksar	301	59.91384	10.79722	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0606/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0606/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0606/varsel.xml	
0607	Oslo	Postboksar	301	59.90960	10.79800	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0607/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0607/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0607/varsel.xml	
0608	Oslo	Postboksar	301	59.91403	10.77463	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0608/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0608/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0608/varsel.xml	
0609	Oslo	Postboksar	301	59.90960	10.79800	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0609/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0609/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0609/varsel.xml	
0610	Oslo (ikkje i bruk)	Firma/organisasjon med eige postnummer	301	59.91650	10.80470	Datakvalitet: 2. Koordinatar endra 07.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0610/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0610/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0610/varsel.xml	
0611	Oslo	Postboksar	301	59.90342	10.82118	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0611/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0611/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0611/varsel.xml	
0612	Oslo	Postboksar	301	59.89728	10.81286	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0612/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0612/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0612/varsel.xml	
0613	Oslo	Postboksar	301	59.92860	10.83760	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0613/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0613/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0613/varsel.xml	
0614	Oslo	Postboksar	301	59.92832	10.85254	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0614/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0614/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0614/varsel.xml	
0616	Oslo	Postboksar	301	59.92267	10.85638	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0616/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0616/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0616/varsel.xml	
0617	Oslo	Postboksar	301	59.91383	10.84189	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0617/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0617/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0617/varsel.xml	
0618	Oslo	Postboksar	301	59.91639	10.84850	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0618/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0618/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0618/varsel.xml	
0619	Oslo	Postboksar	301	59.89420	10.84063	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0619/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0619/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0619/varsel.xml	
0620	Oslo	Postboksar	301	59.88282	10.84479	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0620/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0620/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0620/varsel.xml	
0621	Oslo	Postboksar	301	59.87568	10.84323	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0621/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0621/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0621/varsel.xml	
0622	Oslo	Postboksar	301	59.87962	10.85243	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0622/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0622/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0622/varsel.xml	
0623	Oslo	Postboksar	301	59.92605	10.84573	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0623/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0623/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0623/varsel.xml	
0624	Oslo	Postboksar	301	59.86820	10.83823	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0624/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0624/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0624/varsel.xml	
0626	Oslo	Postboksar	301	59.90732	10.78082	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0626/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0626/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0626/varsel.xml	
0630	Oslo (ikkje i bruk)	Firma/organisasjon med eige postnummer	301	59.91450	10.77510	Datakvalitet: 2. Koordinatar endra 07.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0630/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0630/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0630/varsel.xml	
0640	Oslo (ikkje i bruk)	Firma/organisasjon med eige postnummer	301	59.91530	10.77760	Datakvalitet: 2. Koordinatar endra 07.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0640/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0640/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0640/varsel.xml	
0650	Oslo	Gate-/veg-adresse	301	59.91150	10.77280	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0650/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0650/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0650/varsel.xml	
0651	Oslo	Gate-/veg-adresse	301	59.91330	10.77010	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0651/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0651/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0651/varsel.xml	
0652	Oslo	Gate-/veg-adresse	301	59.91220	10.77520	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0652/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0652/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0652/varsel.xml	
0653	Oslo	Gate-/veg-adresse	301	59.92670	10.87130	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0653/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0653/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0653/varsel.xml	
0654	Oslo	Gate-/veg-adresse	301	59.91270	10.77980	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0654/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0654/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0654/varsel.xml	
0655	Oslo	Gate-/veg-adresse	301	59.91210	10.78270	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0655/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0655/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0655/varsel.xml	
0656	Oslo	Gate-/veg-adresse	301	59.90760	10.77400	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0656/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0656/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0656/varsel.xml	
0657	Oslo	Gate-/veg-adresse	301	59.90710	10.78500	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0657/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0657/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0657/varsel.xml	
0658	Oslo	Gate-/veg-adresse	301	59.90880	10.78940	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0658/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0658/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0658/varsel.xml	
0659	Oslo	Gate-/veg-adresse	301	59.90770	10.80110	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0659/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0659/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0659/varsel.xml	
0660	Oslo	Gate-/veg-adresse	301	59.90990	10.79960	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0660/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0660/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0660/varsel.xml	
0661	Oslo	Gate-/veg-adresse	301	59.91340	10.79580	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0661/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0661/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0661/varsel.xml	
0662	Oslo	Gate-/veg-adresse	301	59.92060	10.79660	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0662/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0662/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0662/varsel.xml	
0663	Oslo	Gate-/veg-adresse	301	59.91650	10.80030	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0663/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0663/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0663/varsel.xml	
0664	Oslo	Gate-/veg-adresse	301	59.91740	10.81910	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0664/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0664/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0664/varsel.xml	
0665	Oslo	Gate-/veg-adresse	301	59.91990	10.81460	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0665/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0665/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0665/varsel.xml	
0666	Oslo	Gate-/veg-adresse	301	59.91640	10.82320	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0666/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0666/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0666/varsel.xml	
0667	Oslo	Gate-/veg-adresse	301	59.90690	10.82060	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0667/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0667/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0667/varsel.xml	
0668	Oslo	Gate-/veg-adresse	301	59.92710	10.84500	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0668/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0668/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0668/varsel.xml	
0669	Oslo	Gate-/veg-adresse	301	59.91610	10.83700	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0669/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0669/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0669/varsel.xml	
0670	Oslo	Gate-/veg-adresse	301	59.91890	10.84330	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0670/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0670/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0670/varsel.xml	
0671	Oslo	Gate-/veg-adresse	301	59.91090	10.84440	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0671/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0671/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0671/varsel.xml	
0672	Oslo	Gate-/veg-adresse	301	59.91200	10.85210	Datakvalitet: 5. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0672/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0672/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0672/varsel.xml	
0673	Oslo	Gate-/veg-adresse	301	59.92080	10.85560	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0673/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0673/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0673/varsel.xml	
0674	Oslo	Gate-/veg-adresse	301	59.91730	10.85800	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0674/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0674/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0674/varsel.xml	
0675	Oslo	Gate-/veg-adresse	301	59.92460	10.86340	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0675/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0675/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0675/varsel.xml	
0676	Oslo	Gate-/veg-adresse	301	59.92220	10.84950	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0676/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0676/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0676/varsel.xml	
0677	Oslo	Gate-/veg-adresse	301	59.90050	10.79670	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0677/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0677/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0677/varsel.xml	
0678	Oslo	Gate-/veg-adresse	301	59.90220	10.81010	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0678/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0678/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0678/varsel.xml	
0679	Oslo	Gate-/veg-adresse	301	59.89620	10.81430	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0679/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0679/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0679/varsel.xml	
0680	Oslo	Gate-/veg-adresse	301	59.88980	10.81110	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0680/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0680/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0680/varsel.xml	
0681	Oslo	Gate-/veg-adresse	301	59.89400	10.81850	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0681/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0681/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0681/varsel.xml	
0682	Oslo	Gate-/veg-adresse	301	59.90140	10.83150	Datakvalitet: 5. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0682/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0682/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0682/varsel.xml	
0683	Oslo	Gate-/veg-adresse	301	59.90180	10.84230	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0683/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0683/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0683/varsel.xml	
0684	Oslo	Gate-/veg-adresse	301	59.90210	10.84780	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0684/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0684/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0684/varsel.xml	
0685	Oslo	Gate-/veg-adresse	301	59.89660	10.84700	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0685/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0685/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0685/varsel.xml	
0686	Oslo	Gate-/veg-adresse	301	59.89350	10.83800	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0686/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0686/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0686/varsel.xml	
0687	Oslo	Gate-/veg-adresse	301	59.89300	10.85030	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0687/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0687/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0687/varsel.xml	
0688	Oslo	Gate-/veg-adresse	301	59.88700	10.85520	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0688/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0688/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0688/varsel.xml	
0689	Oslo	Gate-/veg-adresse	301	59.87970	10.85270	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0689/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0689/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0689/varsel.xml	
0690	Oslo	Gate-/veg-adresse	301	59.88670	10.84260	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0690/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0690/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0690/varsel.xml	
0691	Oslo	Gate-/veg-adresse	301	59.88030	10.84640	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0691/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0691/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0691/varsel.xml	
0692	Oslo	Gate-/veg-adresse	301	59.87700	10.83940	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0692/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0692/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0692/varsel.xml	
0693	Oslo	Gate-/veg-adresse	301	59.87350	10.84650	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0693/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0693/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0693/varsel.xml	
0694	Oslo	Gate-/veg-adresse	301	59.86780	10.84020	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0694/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0694/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0694/varsel.xml	
0701	Oslo	Postboksar	301	59.94832	10.64390	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0701/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0701/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0701/varsel.xml	
0702	Oslo	Postboksar	301	59.94620	10.64280	Datakvalitet: 1. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0702/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0702/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0702/varsel.xml	
0705	Oslo	Postboksar	301	59.94692	10.65486	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0705/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0705/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0705/varsel.xml	
0710	Oslo	Postboksar	301	59.95055	10.69343	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0710/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0710/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0710/varsel.xml	
0712	Oslo	Postboksar	301	59.95725	10.67300	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0712/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0712/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0712/varsel.xml	
0750	Oslo	Gate-/veg-adresse	301	59.93950	10.64010	Datakvalitet: 5. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0750/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0750/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0750/varsel.xml	
0751	Oslo	Gate-/veg-adresse	301	59.94250	10.63950	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0751/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0751/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0751/varsel.xml	
0752	Oslo	Gate-/veg-adresse	301	59.94240	10.64490	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0752/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0752/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0752/varsel.xml	
0753	Oslo	Gate-/veg-adresse	301	59.94160	10.64820	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0753/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0753/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0753/varsel.xml	
0754	Oslo	Gate-/veg-adresse	301	59.94960	10.64620	Datakvalitet: 5. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0754/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0754/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0754/varsel.xml	
0755	Oslo	Gate-/veg-adresse	301	59.95510	10.64010	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0755/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0755/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0755/varsel.xml	
0756	Oslo	Gate-/veg-adresse	301	59.95330	10.63680	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0756/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0756/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0756/varsel.xml	
